text,label,teks_bersih,skor_polaritas
udah mana kalo lagi kumpul gw yang nalangin buat split bill DAN dia BISA KALI 2 bulan ga bayar punya nya kalo ga gw ingetin mah ga bakal di bayar,1,mana kalau kumpul yang nalangin buat split bill dia kali bulan bayar punya nya kalau saya ingat mah bakal bayar,0.0
@promisenewera ga masalah mau dibayarin apa split bill tapi ya menurutku kl km ngajak orang ya berarti km udah ngerasa bisa bayar entah nonton atau makan untuk 2 orang itu. akupun kalo ngajak temen nih pasti kok bawa budget main 2 orang even endingnya kita bayar masing-masing,2,masalah mau dibayarin apa split bill turut kalau kamu ajak orang ya arti kamu rasa bayar entah nonton makan orang aku kalau ajak teman pasti kok bawa budget main orang even endingnya bayar masingmasing,0.6324831762713338
mark lee gamau bayarin konseran tds 4 kali ini? split bill dong kali-kali masa aku terus yg bayar,2,mark lee mau bayarin konser tds kali split bill dong kalikali masa terus bayar,0.6604318441799792
@promisenewera split bill kalo gak gitu ya gantian aja yg bayar,2,split bill kalau begitu ganti yang bayar,0.3871855501612269
Tp sejauh ini sih tiap kali gw jalan sm cowo mrk gk ada yg ngebiarin split bill selalu dibayarin Tp klo lu gaenak ya nanti ganti traktir yg lain aja kek beliin minum beli tiket nonton atau apa,2,jauh sih tiap kali jalan sama cowok ngebiarin split bill selalu dibayarin kalau kamu tidak enak nanti ganti traktir yang lain kek beliin minum beli tiket nonton apa,0.6529550788146349
@promisenewera Aku menilai kemampuan cowok buat provide &amp; gentleman salah satunya dari first meet yg bayarin ya si cowok apalagi kalo dia tertarik. Selanjutnya kalo makin kenal bisa split bill.,2,nilai mampu cowok buat provide amp gentleman salah satu first meet bayarin si cowok kalau tarik lanjut kalau makin kenal split bill,0.5022976251073743
@promisenewera kalo aku pribadi entah knp klo dibayarin justru merasa harga diri ak gaada .maaf bgt bukannya pick me makanya aku lebih milih split bill tp bukan aku yg bayarin full jg,2,kalau pribadi entah kalau dibayarin justru rasa harga diri aku ada maaf sangat bukan pick me makanya lebih pilih split bill bukan yang bayarin full,0.677157312441797
@sbyfess aku sendiri ga mau begitu nder kalo emang keluar nanti dia beli makan dan aku beli minum dgn inisiatifku ya gapapa seh. tp dari pengalaman aku pribadi cowo nek tak kei celah buat aku bayar dewe apalagi split bill langsung pengen diperlakukan seperti princess,2,sendiri mau nder kalau memang keluar dia beli makan beli minum inisiatif tidak apaapa seh dari alam pribadi cowok nek tak kei celah buat saya bayar dewe split bill langsung laku princess,0.7215011666442676
@promisenewera dibayarin next time gpp split bill,2,dibayarin next time apa apa split bill,0.045682604341678035
@sbyfess Gw dulu dari awal pacaran bayar selalu gantian sih bukan split bill. Ga ada omongan apa2 kaya saling ngerti aja. Gw bayar nonton lalu doi bayar makan ya take turn. Sadar diri aja kita berdua mahasiswa. Sampe kerja pun begitu juga dan akhirnya kami nikah,0,dulu awal pacar bayar selalu ganti sih bukan split bill ada omong apa kaya saling ngerti aja bayar nonton lalu doi bayar makan take turn sadar diri kita dua mahasiswa kerja begitu dan akhir nikah,-0.40690111789018046
@sbyfess Pokoknya buat cewek-cewek jangan pernah mau Split Bill. Itu udah termasuk redflag! Meski redflagnya kecil tapi bisa menandakan klo tuh cowok pelit. Dan jangan pernah mau serius sama cowok kayak gitu. Jadi ga ada salahnya nolak cowok kere sejak awal.,0,pokok buat cewekcewek jangan pernah mau split bill sudah masuk redflag meski redflagnya kecil bisa tanda kalau tuh cowok pelit jangan pernah mau serius sama cowok mirip gitu jadi ada salah tolak cowok kere sejak awal,-0.6408830863471959
@sbyfess Sekta umurmu brp nder? Aku sama pacarku udh pacaran 6 taun dulu jaman kuliah juga selalu split bill. Sekarang pas udh kerja jalan setaun baru dibayarin full. Kalo km sek bocil blm kerja gausah ngarep lebih emang kamu istri e ta??,2,sekta umur berapa nder sama pacar pacar taun dulu jaman kuliah selalu split bill sekarang pas kerja jalan taun baru dibayarin full kalau kamu sek bocil kerja usah harap lebih memang kamu istri e ta,0.6937614644077582
@sbyfess wah aku ga berani pendapat lebih ya soalnya so far pacaran sm yang lebih tua apa lebih muda gapernah sama sekali diajak patungan padahal aku sgt willing untuk split bill. ya mungkin aja pacar km ngerasa kalau belum jadi istri bukan kewajiban dia untuk bayarin kamu? tapi aku,2,wah berani dapat lebih soal so far pacar sama lebih tua apa lebih muda tidak pernah sama sekali ajak patungan padahal sangat willing split bill mungkin pacar kamu rasa kalau jadi istri bukan wajib untuk bayarin kamu saya,0.7007479447251161
@CGabriellla @yappingfess makan dulu kalau udah nnti lihat dia bayarin apa engga misal dibayarin pas keluar atau sampai rumah tanya tdi habis brp punyaku gitu kalau dia ga bayarin ya menawarkan diri buat split bill aja,2,makan dulu kalau nanti lihat bayarin apa misal dibayarin pas keluar sampai rumah tanya tadi habis berapa punya kalau tidak bayarin tawar diri buat split bill,0.6939964039551414
@yappingfess Gaess kalian kalau jalan sama cowok. Gimana cara biar bisa mengkomunikasikan untuk makan di bayar atau split bill? Soalnya aku blm pernah jalan sama cowok,1,gaess kalian kalau jalan sama cowok gimana cara biar komunikasi makan bayar split bill soal belum pernah jalan sama cowok,0.0
@jellydrink___ Yg ajak meet lah yg bayar atau kalo bisa split bill,2,ajak meet lah bayar kalau split bill,0.5545069968181033
sistemnya : siapa cepat dia dapat bisa co lgsg? bisa bgt!!! bisa split bill jg karna ada adm 15% dgn syarat keep dlu co dioren (blm bayar) terus wa di bio!! minus tertera dibawah harga maaf ga terima try on kalo foto/video ulang boleh banget,1,sistem siapa cepat dapat co lgsg bgt split bill karena adm syarat keep dulu co oren blm bayar terus di bio minus tera bawah harga maaf terima try on kalau fotovideo ulang sangat,0.0
@sapphicsfess ak aja pacaran bahkan ga mikir mikirin sp dom sp onah onoh bahkan nder kya yaudah ajaaa??? klo ak ada wang ak yg bayar klo dy lg pgn bayar ywdh dy bayar klo mw split bill jg YAUDAHHH,2,aku pacar bahkan mikir pikir sp dom sp onah onoh bahkan nder kya yaudah ajaaa kalau aku wang aku bayar kalau lagi bayar sudah bayar kalau mau split bill yaudahhh,0.6325300717235905
@sapphicsfess Gaa aku dom dan kalo soal bayar membayar gantian sih soalnya pacarku gamau split bill jadii yaa yaudaa saling back up aja,0,gaa dom kalau soal bayar bayar ganti sih soal pacar mau split bill jadi yaa yaudaa saling back up,-0.4417552602770056
@SaulRaja Saya selalu nasehati 2 putri saya agar bayar makananmu sendiri ketika pergi jalan sama cowok yg blm ada komitmen apa apa. Ditraktir sesekali boleh asal balas bayari dipertemuan berikutnya. Split bill lebih baik. Buat apa? Buat jaga harga diri sebagai perempuan.,2,selalu nasehat putri agar bayar makan sendiri pergi jalan sama cowok belum komitmen apa apa traktir sekal asal balas bayar temu ikut split bill lebih baik buat apa buat jaga harga diri perempuan,0.7295119391249432
@jogja_base nder????? sadarrrr plis. memang pacaran gada kewajiban membayarkan. but setiap ngedate split bill kalau aku gak dulu kalau sesekali sih gapapa ya ganti gantian misal dia beliin makan nnti ak yg bayar jajan atau beli yg lain. misal dia aku tiket konser brti dia jjan dan mkn,0,nder sadarrrr plis memang pacar ada wajib bayar but ngedate split bill kalau dulu kalau sekal sih tidak apaapa ganti ganti misal beliin makan aku bayar jajan beli lain misal saya tiket konser brti jjan makan,-0.19742180035554163
Maksud aku tuh ini setiap keluar aku yg bayar terus cok ya ada bbrp kali tok dan selalu SPLIT BILL dan yg BAYAR DULU AKU. COK ASU,0,maksud tuh tiap keluar yang bayar terus cok ada beberapa kali tok selalu split bill yang bayar dulu aku cok asu,-0.3578289817705119
Tapi MANNER sebagai laki2 yg ngajak dating cewek harusnya udah siap lah seenggaknya kalo split Bill aku masih oke aja tp ini split Bill yg bayar dulu selalu aku anjer lah dikira aku gaada keperluan lain kahhhhhhhhh kontol,2,manner laki ajak dating cewek harus siap lah enggak kalau split bill masih oke tapi split bill bayar dulu selalu anjer lah kira tidak perlu kahhhhhhhhh kontol,0.4064520958736695
@malkistenak @tanyarlfes Padahal yang patriarki tuh sendernya mengeluhkan ketika split bill alias maunya dibayarin ngejemput ke rumah dibilang bare minimum. Memaksa laki-laki menjadi provider adalah bentuk patriarki juga padahal.,2,padahal patriark tuh sender keluh split bill alias mau dibayarin ngejemput rumah bilang bare minimum paksa lakilaki jadi provider bentuk patriark padahal,0.7198502165890663
minimal kalo lagi jalan berdua (apalagi first date) ga minta split bill lah yaa kalo udah date ke sekian mau gantian bayar mah bebas. lebih prefer aku bayar ini dan kamu bayar itu tapi yang ga diomongin secara eksplisit gitu loo jadi masing2 sadar diri aja lah gantian bayar,2,minimal kalau jalan dua first date minta split bill lah yaa kalau date sekian mau ganti bayar mah bebas lebih prefer bayar dan kamu bayar tapi tidak diomongin eksplisit loo jadi masing sadar diri lah ganti bayar,0.6218132121437622
@tanyakanrl klo sama temen split bill klo sama pasangan engga cuma gantian aja bayarnya misal skrg kita yg bayar besokannya gantian dia yg bayarin,0,kalau sama teman split bill kalau sama pasang cuma ganti bayar misal sekarang yang bayar besok ganti yang bayarin,-0.49105664768665674
Diskursus perkara split bill cowok provider dsb memang ngga ada habisnya. Tapi aku prefer sama cowok yg berharap ceweknya bisa jadi good pertner buat dia deh. Mau cowok/cewek kalo punya uang dan kamu yg dia sayang minta apa aja bakal dikasih deh.,0,diskursus perkara split bill cowok provider bagai memang ada habis saya prefer sama cowok harap cewek jadi good pertner buat deh mau cowokcewek kalau punya uang kamu dia sayang minta apa bakal kasih deh,-0.606129281022647
@cuttoncatdy eh gapapaa ini cuma mau bayar split bill ke temen koo,2,eh gapapaa cuma mau bayar split bill teman koo,0.6901725315557092
sistemnya : siapa cepat dia dapat bisa co lgsg? bisa bgt!!! bisa split bill jg karna ada adm 14% dgn syarat keep dlu co dioren (blm bayar) terus wa di bio!! minus tertera dibawah harga maaf ga terima try on kalo foto/video ulang boleh banget,1,sistem siapa cepat dapat co lgsg bgt split bill karena adm syarat keep dulu co oren blm bayar terus di bio minus tera bawah harga maaf terima try on kalau fotovideo ulang sangat,0.0
@SaulRaja Beberapa cewe malah gamau ngedate dibayarin bisa split bill gantian bayar di ketemuan berikutnya atau janjian di tengah supaya cowonya ga cape anter jemput.,1,beberapa cewek malah mau ngedate dibayarin split bill ganti bayar ketemu ikut janji tengah cowonya capai anter jemput,0.0
@tanyarlfes Yg tdk bertanggung jawab. Melimpahkan kewajibannya pd perempuan dg tujuan biar kewajibannya lbh ringan. Dalam hal apapun ya. Misal dia yg ngajak jalan tp msh split bill. Kl bokek ya gausa ngajak jalan kl diajak jalan duluan bilang diawal kl bokek jng nunggu dibayarin cwe!,0,tidak tanggung jawab limpah wajib perempuan tuju biar wajib lebih ringan hal apa misal yang ajak jalan masih split bill kalau bokek gausa ajak jalan kalau ajak jalan duluan bilang awal kalau bokek jangan nunggu dibayarin cwe,-0.39857417405051887
@Binasabrina97 @ricaafael @tanyakanrl ya kalo dibayarin mana tau split bill? mana tau cewenya yg bayar?,1,kalau dibayarin mana tahu split bill mana tahu cewenya bayar,0.0
@tanyakanrl kasian bgt main tinder aja gpp asal jangan minta jemput dan ketemu di ramean kalau minta split bill bayar aja dan next g usah ketemu lagi,0,kasihan sangat main tinder apa apa asal jangan minta jemput ketemu ramean kalau minta split bill bayar dan next tidak usah ketemu,0.4128016476597786
@kamutauta @RohtaAnjulian @tanyakanrl Ini termasuk memberi ga? Nraktir makan/nonton dll termasuk memberi ga? Kl sy ga pernah kasi barang tp kl makan/nonton pasti sy yg bayar ga ada istilah split bill. Mentok kasi bunga,1,masuk beri ga traktir makannonton lain masuk beri ga kalau pernah kasi barang kalau makannonton saya bayar tidak ada istilah split bill mentok kasi bunga,0.0
@tanyarlfes pernah aku dibikin malu gini mana cuma bayar soto sm minum 17k gak mau dianya sampe kang soto nanya pacaran gak nih aku jawab temen aja perkara split bill mah gapapa bisa diomongin di blakang to,1,pernah bikin malu gin mana cuma bayar soto sama minum k mau dia kang soto tanya pacar ini jawab teman perkara split bill mah apaapa diomongin blakang to,0.0
@tanyakanrl atau suka split bill ya oke aja tapi bisa sesekali beliin kalau sekedar itu masih gak bisa juga ya gak usah macarin anak orang fokus aja kerja memperkaya diri. jaman sekarang mau gak usah nilai cewek matre bla bla bla karena faktanya cowok matre juga banyak + manipulatif juga,2,suka split bill oke tapi sekal beliin kalau dar masih bisa ya usah macarin anak orang fokus kerja kaya diri jaman sekarang mau usah nilai cewek matre bla bla bla fakta cowok matre banyak manipulatif,0.14668190633350875
@tanyakanrl Padahal tinggal jadi provider man ngemong ceweknya dengan begitu sisi feminim cewek juga bakal keluar dan jadi nurut. Karena si cewek bakal ada rasa respect ke si cowo. Kalo yang di foto malah banyak cingcong doang kalo ngedate msh split bill ga usah sok2 mau bikin nurut,0,padahal tinggal jadi provider man ngemong cewek begitu sisi feminim cewek bakal keluar jadi nurut si cewek bakal rasa respect si cowo kalau di foto malah banyak cingcong kalau ngedate split bill usah sok mau bikin nurut,-0.3484897319350274
sistemnya : siapa cepat dia dapat bisa co lgsg? bisa bgt!!! bisa split bill jg karna ada adm 14% dgn syarat keep dlu co dioren (blm bayar) terus wa di bio!! minus tertera dibawah harga maaf ga terima try on kalo foto/video ulang boleh banget,1,sistem siapa cepat dapat co lgsg bgt split bill karena adm syarat keep dulu co oren blm bayar terus di bio minus tera bawah harga maaf terima try on kalau fotovideo ulang sangat,0.0
@shafickle haechan nya gamau patungan minimal split bill atuh yaa ih sebel,1,haechan nya mau patungan minimal split bill atuh yaa ih kesal,0.0
guys. kalau nemenin dari nol itu biasanya dibayarin atau split bill?,1,guys kalau tani nol biasa dibayarin split bill,0.0
@loraytadine split bill sebisa mungkin dont owe anything pas first date. lebih ke kyk... masih practically strangers bayar masing2 aja dulu... tp kl you're comfortable enough with the guy untuk dibayarin yaudah gpp ^_^ cm consider ada kemungkinan kan gue udh bayarin x boleh dong y? gt,2,split bill bisa mungkin dont owe anything pas first date lebih kyk practically strangers bayar masing dulu kalau youre comfortable enough with the guy dibayarin yaudah apa apa cuma consider mungkin kan sudah bayarin x dong y,0.7866718697701565
@unsrifess Imo kalau first date mah split bill aja nder atau bayar sendiri² sesuai pesanan kalian kecuali dia sendiri yg tawarin jgn pura pura bego yah nanti kamu malah digibahin Pertama yah say hi dan jgn bingunk sj mengalir seperti air,2,imo kalau first date mah split bill nder bayar sendiri sesuai pesan kalian dia sendiri tawarin jangan pura pura bodoh yah kamu malah digibahin pertama yah say hi jangan bingunk sj alir air,0.636579513760173
fagg nek ngerendahno kerjoe wong liyo gak kiro² brasa kerjoe plg oke gajie pamer tempat² hedon. trnyt nek due tanggungan angel bayar angel diajak split bill bahkan parahe sg kudune gratis ambe dee dimintai uang gwendeng 99x nek gapunya duit jgn hedon² nik ngrepoti ae :3,1,fagg nek ngerendahno kerjoe wong liyo kiro asa kerjoe pulang oke gajie pamer tempat hedon nyata nek due tanggung angel bayar angel ajak split bill bahkan parahe sg kudune gratis ambe dee minta uang gwendeng x nek punya duit jangan hedon nik ngrepoti ae,0.0
even MAKAN PUN SPLIT BILL aku ttp pasti ceritain ke mamaku sulthan yg full bayar supaya dia dipandang baik jg so after breakup mamaku ttp taunya sulthan anak yg bertanggung jawab baik budi tutur bahasanya lembut dan putusnya krn LDR bg aldo pun taunya kmi putus begitu,1,even makan split bill tetap ceritain mama sulthan full bayar dia pandang baik so after breakup mama tetap tahu sulthan anak tanggung jawab baik budi tutur bahasa lembut putus ldr aldo tahu putus,0.0
